,time,location,x,y
245149,408506693,Loc10,529.781,196.797
245169,408540339,Loc10,529.467,197.118
245189,408573682,Loc10,529.316,197.17700000000002
245209,408607069,Loc10,528.633,197.13299999999998
245229,408640810,Loc10,528.3009999999999,196.903
245249,408674139,Loc10,528.411,196.68200000000002
245269,408706752,Loc10,528.481,196.812
245289,408739961,Loc10,528.59,196.812
245309,408773302,Loc10,528.731,196.61
245329,408806662,Loc10,528.8330000000001,196.465
245349,408840039,Loc10,529.065,196.076
245369,408874034,Loc10,529.2040000000001,195.731
245389,408906818,Loc10,529.354,195.71400000000003
245409,408940019,Loc10,529.322,196.106
245429,408973378,Loc10,529.307,196.291
245449,409007136,Loc10,529.206,196.328
245469,409039984,Loc10,529.2180000000001,196.19299999999998
245489,409073418,Loc10,529.145,196.285
245509,409106968,Loc10,529.1519999999999,196.332
245529,409140219,Loc10,529.2230000000001,196.227
245549,409173372,Loc10,529.297,196.146
245569,409207031,Loc10,529.492,196.12400000000002
245589,409241187,Loc10,529.4590000000001,196.24
245609,409273366,Loc10,529.499,196.153
245629,409306653,Loc10,529.641,196.173
245649,409340260,Loc10,529.562,196.155
245669,409373317,Loc10,529.547,196.231
245689,409406760,Loc10,529.658,196.23
245709,409440717,Loc10,529.66,196.27700000000002
245729,409474032,Loc10,529.726,196.47799999999998
245749,409506754,Loc10,529.703,196.678
245769,409540007,Loc10,529.628,196.632
245789,409573618,Loc10,529.391,196.614
245809,409606717,Loc10,529.226,196.611
245829,409639993,Loc10,529.0880000000001,196.602
245849,409673800,Loc10,528.998,196.67
245869,409706931,Loc10,528.813,196.834
245889,409739987,Loc10,528.808,196.97099999999998
245909,409773908,Loc10,528.698,197.15
245929,409807102,Loc10,528.519,197.136
245949,409840298,Loc10,528.422,197.14
245969,409873333,Loc10,528.307,197.185
245989,409907338,Loc10,528.273,197.282
246009,409940524,Loc10,528.241,197.638
246029,409973372,Loc10,527.98,198.067
246049,410007133,Loc10,527.698,198.23
246069,410040165,Loc10,527.398,198.296
246089,410073758,Loc10,527.073,198.328
246109,410106751,Loc10,526.9019999999999,198.262
246129,410140063,Loc10,526.828,198.33700000000002
246149,410173669,Loc10,526.6569999999999,198.67
246169,410206761,Loc10,526.391,198.979
246189,410240433,Loc10,526.045,199.16099999999997
246209,410274172,Loc10,525.721,199.395
246229,410307165,Loc10,525.409,199.523
246249,410340050,Loc10,525.216,199.872
246269,410373707,Loc10,524.8580000000001,200.227
246289,410406654,Loc10,524.534,200.334
246309,410440487,Loc10,524.177,200.41400000000002
246329,410473711,Loc10,523.817,200.44
246349,410507088,Loc10,523.403,200.739
246369,410540000,Loc10,523.033,200.899
246389,410573612,Loc10,522.535,201.335
246409,410607432,Loc10,521.98,201.71200000000002
246429,410640010,Loc10,521.452,201.93400000000003
246449,410673634,Loc10,520.988,202.16400000000002
246469,410706725,Loc10,520.335,202.294
246489,410740696,Loc10,519.761,202.403
246509,410773399,Loc10,519.273,202.63099999999997
246529,410806751,Loc10,518.83,202.96099999999998
246549,410840019,Loc10,518.3969999999999,203.111
246569,410873340,Loc10,518.131,203.283
246589,410907065,Loc10,517.854,203.333
246609,410940833,Loc10,517.451,203.435
246629,410973707,Loc10,517.263,203.47799999999998
246649,411007104,Loc10,516.941,203.78
246669,411040881,Loc10,516.7230000000001,203.875
246689,411074068,Loc10,516.362,204.09599999999998
246709,411106677,Loc10,516.145,204.12099999999998
246729,411140063,Loc10,516.013,204.17700000000002
246749,411173553,Loc10,515.87,204.243
246769,411206887,Loc10,515.855,204.321
246789,411240067,Loc10,515.797,204.321
246809,411273456,Loc10,515.893,204.274
246829,411307144,Loc10,515.969,204.24099999999999
246849,411340044,Loc10,515.948,204.351
246869,411373703,Loc10,516.0930000000001,204.313
246889,411406745,Loc10,516.114,204.27900000000002
246909,411441186,Loc10,516.113,204.296
246929,411473799,Loc10,515.992,204.40099999999998
246949,411507201,Loc10,516.024,204.27200000000002
246969,411540385,Loc10,516.05,204.19400000000002
246989,411573746,Loc10,516.007,204.139
247009,411607137,Loc10,515.947,204.14700000000002
247029,411640954,Loc10,515.965,204.15599999999998
247049,411673773,Loc10,515.904,204.15200000000002
247069,411706753,Loc10,515.99,204.14700000000002
247089,411740024,Loc10,515.981,204.21400000000003
247109,411773801,Loc10,515.933,204.171
247129,411806713,Loc10,515.882,204.25099999999998
247149,411840030,Loc10,515.899,204.22099999999998
247169,411873748,Loc10,515.883,204.252
247189,411906703,Loc10,515.863,204.25599999999997
247209,411940081,Loc10,515.821,204.232
247229,411973632,Loc10,515.7919999999999,204.28900000000002
247249,412006970,Loc10,515.809,204.291
247269,412040004,Loc10,515.817,204.263
247289,412073680,Loc10,515.761,204.34400000000002
247309,412107473,Loc10,515.69,204.456
247329,412140022,Loc10,515.5980000000001,204.482
247349,412173487,Loc10,515.576,204.46400000000003
247369,412207094,Loc10,515.4580000000001,204.528
247389,412240815,Loc10,515.386,204.563
247409,412273758,Loc10,515.011,204.543
247429,412307122,Loc10,514.5830000000001,204.62599999999998
247449,412340937,Loc10,514.13,205.00599999999997
247469,412373534,Loc10,513.711,205.294
247489,412406702,Loc10,513.312,205.334
247509,412440656,Loc10,512.5409999999999,205.38400000000001
247529,412473949,Loc10,511.89599999999996,205.326
247549,412507104,Loc10,511.165,205.199
247569,412540717,Loc10,510.48,205.188
247589,412573768,Loc10,509.801,205.273
247609,412606892,Loc10,509.537,205.266
247629,412639968,Loc10,508.869,205.28
247649,412673995,Loc10,508.54400000000004,205.2
247669,412706772,Loc10,508.135,205.266
247689,412740038,Loc10,507.885,205.423
247709,412773833,Loc10,507.667,205.546
247729,412806719,Loc10,507.36400000000003,205.67
247749,412840030,Loc10,507.145,205.667
247769,412873484,Loc10,506.725,205.63
247789,412906716,Loc10,506.543,205.644
247809,412940045,Loc10,506.29900000000004,205.938
247829,412973380,Loc10,506.083,206.204
247849,413007080,Loc10,505.69599999999997,206.422
247869,413040832,Loc10,505.551,206.352
247889,413074166,Loc10,505.639,206.36599999999999
247909,413107114,Loc10,505.68300000000005,206.36700000000002
247929,413140415,Loc10,505.51199999999994,206.489
247949,413173718,Loc10,505.42900000000003,206.53599999999997
247969,413206764,Loc10,505.13199999999995,206.602
247989,413240370,Loc10,505.028,206.58599999999998
248009,413273710,Loc10,504.556,206.64
248029,413306729,Loc10,504.092,206.50900000000001
248049,413340050,Loc10,503.903,206.416
248069,413373734,Loc10,503.67900000000003,206.34599999999998
248089,413407104,Loc10,503.519,206.324
248109,413440402,Loc10,503.24199999999996,206.33599999999998
248129,413473788,Loc10,502.98199999999997,206.31400000000002
248149,413507098,Loc10,502.898,206.21099999999998
248169,413540050,Loc10,502.656,206.21900000000002
248189,413573395,Loc10,502.524,206.141
248209,413607020,Loc10,502.47,206.185
248229,413639988,Loc10,502.077,206.25099999999998
248249,413673439,Loc10,501.901,206.197
248269,413707216,Loc10,501.54,206.28900000000002
248289,413740889,Loc10,501.496,206.357
248309,413773389,Loc10,501.436,206.377
248329,413806724,Loc10,501.153,206.42
248349,413840756,Loc10,501.124,206.335
248369,413873747,Loc10,500.917,206.321
248389,413907175,Loc10,500.589,206.507
248409,413940766,Loc10,500.287,206.575
248429,413974073,Loc10,500.05,206.50099999999998
248449,414007448,Loc10,499.871,206.347
248469,414040064,Loc10,499.75300000000004,206.315
248489,414073718,Loc10,499.541,206.275
248509,414106776,Loc10,499.50199999999995,206.27599999999998
248529,414140118,Loc10,499.44300000000004,206.27200000000002
248549,414173676,Loc10,499.278,206.235
248569,414206734,Loc10,498.621,206.263
248589,414240501,Loc10,497.955,206.115
248609,414273838,Loc10,497.5,206.085
248629,414306751,Loc10,496.964,205.84
248649,414340002,Loc10,496.42199999999997,205.778
248669,414374076,Loc10,496.163,205.778
248689,414406743,Loc10,496.162,205.71599999999998
248709,414439994,Loc10,496.001,205.71
248729,414473489,Loc10,495.93699999999995,205.643
248749,414506989,Loc10,495.70300000000003,205.597
248769,414540063,Loc10,495.533,205.56400000000002
248789,414573450,Loc10,495.26,205.761
248809,414606789,Loc10,494.657,205.783
248829,414640464,Loc10,493.996,205.757
248849,414673764,Loc10,493.467,205.614
248869,414706966,Loc10,493.173,205.495
248889,414740552,Loc10,492.69599999999997,205.293
248909,414774350,Loc10,492.399,205.176
248929,414807513,Loc10,491.939,204.96200000000002
248949,414840138,Loc10,491.358,204.838
248969,414873720,Loc10,490.695,204.63400000000001
248989,414906776,Loc10,490.026,204.433
249009,414940876,Loc10,489.274,204.19099999999997
249029,414973797,Loc10,488.55800000000005,203.855
249049,415007418,Loc10,487.95099999999996,203.422
249069,415040107,Loc10,487.42699999999996,203.114
249089,415073423,Loc10,487.227,202.935
249109,415107140,Loc10,486.955,202.74900000000002
249129,415140061,Loc10,486.534,202.57299999999998
249149,415173824,Loc10,485.77,202.4
249169,415207186,Loc10,485.349,202.217
249189,415241368,Loc10,484.81800000000004,202.067
249209,415273752,Loc10,484.25,201.82299999999998
249229,415307571,Loc10,483.699,201.567
249249,415340153,Loc10,483.20599999999996,201.351
249269,415373461,Loc10,482.824,201.00099999999998
249289,415406798,Loc10,482.36400000000003,200.588
249309,415440334,Loc10,481.835,200.149
249329,415473799,Loc10,481.42400000000004,199.737
249349,415506778,Loc10,480.74800000000005,199.27700000000002
249369,415540081,Loc10,479.934,198.771
249389,415573913,Loc10,479.49800000000005,198.50799999999998
249409,415607045,Loc10,478.941,198.122
249429,415640646,Loc10,478.348,197.755
249449,415673976,Loc10,477.848,197.327
249469,415707020,Loc10,477.032,196.842
249489,415740805,Loc10,476.63199999999995,196.545
249509,415773844,Loc10,476.24300000000005,196.43400000000003
249529,415807120,Loc10,475.14,196.332
249549,415840085,Loc10,474.189,195.697
249569,415873956,Loc10,473.57599999999996,195.21400000000003
249589,415907132,Loc10,472.88300000000004,194.63400000000001
249609,415941059,Loc10,472.44599999999997,194.324
249629,415973705,Loc10,472.532,194.097
249649,416007114,Loc10,472.349,193.451
249669,416040302,Loc10,472.17199999999997,192.903
249689,416073505,Loc10,471.64300000000003,192.47
249709,416107620,Loc10,471.43699999999995,191.972
249729,416140160,Loc10,471.144,191.69400000000002
249749,416173465,Loc10,470.665,191.31900000000002
249769,416206819,Loc10,470.60699999999997,190.571
249789,416240692,Loc10,470.347,189.71599999999998
249809,416274045,Loc10,469.847,188.93900000000002
249829,416307398,Loc10,469.594,188.34
249849,416340155,Loc10,469.444,187.838
249869,416373934,Loc10,469.096,187.41099999999997
249889,416406807,Loc10,468.18699999999995,187.051
249909,416441112,Loc10,467.625,186.85299999999998
249929,416473390,Loc10,466.87800000000004,186.611
249949,416507661,Loc10,466.533,186.35299999999998
249969,416540096,Loc10,466.175,185.804
249989,416573844,Loc10,465.848,185.185
250009,416607181,Loc10,465.57300000000004,184.74599999999998
250029,416640091,Loc10,465.32599999999996,184.179
250049,416673901,Loc10,464.76099999999997,183.65400000000002
250069,416706831,Loc10,464.642,183.345
250089,416740725,Loc10,464.68199999999996,182.924
250109,416774069,Loc10,464.853,182.449
250129,416806881,Loc10,464.881,182.05200000000002
250149,416840517,Loc10,464.935,181.77200000000002
250169,416873603,Loc10,464.93800000000005,181.736
250189,416907315,Loc10,464.907,181.71400000000003
250209,416940682,Loc10,464.85699999999997,181.727
250229,416973693,Loc10,464.839,181.71400000000003
250249,417006803,Loc10,464.80400000000003,181.766
250269,417040150,Loc10,464.841,181.646
250289,417073860,Loc10,464.85699999999997,181.688
250309,417107044,Loc10,464.841,181.643
250329,417140166,Loc10,464.85900000000004,181.65
250349,417173929,Loc10,464.851,181.683
250369,417207605,Loc10,464.79900000000004,181.58900000000003
250389,417240164,Loc10,464.80300000000005,181.6
250409,417273510,Loc10,464.97,181.59599999999998
250429,417307171,Loc10,464.899,181.61
250449,417340491,Loc10,464.974,181.567
250469,417373760,Loc10,464.921,181.49
250489,417406840,Loc10,464.869,181.537
250509,417440108,Loc10,464.994,181.519
250529,417473502,Loc10,464.94800000000004,181.517
250549,417507628,Loc10,464.974,181.454
250569,417540114,Loc10,465.027,181.451
250589,417573915,Loc10,464.92400000000004,181.44099999999997
250609,417607070,Loc10,464.94800000000004,181.476
250629,417640637,Loc10,464.95599999999996,181.47
250649,417674696,Loc10,465.024,181.513
250669,417706788,Loc10,464.975,181.498
250689,417740118,Loc10,464.986,181.479
250709,417773578,Loc10,464.94800000000004,181.44299999999998
250729,417806849,Loc10,464.972,181.387
250749,417840177,Loc10,465.041,181.39700000000002
250769,417873520,Loc10,464.9,181.4
250789,417907146,Loc10,464.96,181.30700000000002
250809,417940157,Loc10,465.0,181.359
250829,417973926,Loc10,464.973,181.34
250849,418007250,Loc10,464.945,181.317
250869,418040120,Loc10,464.935,181.329
250889,418074001,Loc10,464.871,181.321
250909,418106869,Loc10,464.879,181.31
250929,418140059,Loc10,464.875,181.239
250949,418173518,Loc10,464.88,181.225
250969,418206836,Loc10,464.793,181.08900000000003
250989,418240498,Loc10,464.691,180.75400000000002
251009,418273469,Loc10,464.602,180.317
251029,418306803,Loc10,464.24199999999996,179.58900000000003
251049,418340531,Loc10,463.94,178.915
251069,418373527,Loc10,463.474,178.269
251089,418406901,Loc10,463.034,177.387
251109,418440134,Loc10,462.461,176.653
251129,418474221,Loc10,461.914,175.648
251149,418506735,Loc10,461.366,174.99
251169,418540143,Loc10,460.42400000000004,174.058
251189,418574139,Loc10,459.346,172.968
251209,418606795,Loc10,459.0,171.61700000000002
251229,418640133,Loc10,459.245,170.334
251249,418674199,Loc10,459.63699999999994,169.482
251269,418707074,Loc10,459.611,168.37900000000002
251289,418740150,Loc10,459.48400000000004,167.199
251309,418773531,Loc10,459.027,166.351
251329,418806818,Loc10,458.381,165.037
251349,418840078,Loc10,458.36199999999997,164.389
251369,418873482,Loc10,458.344,163.549
251389,418907211,Loc10,458.336,162.858
251409,418941052,Loc10,458.345,161.922
251429,418973486,Loc10,458.342,161.678
251449,419007302,Loc10,458.309,160.964
251469,419040081,Loc10,459.869,159.744
251489,419073604,Loc10,460.941,158.75
251509,419107130,Loc10,461.46,157.784
251529,419140596,Loc10,461.409,156.566
251549,419173800,Loc10,461.316,155.516
251569,419206927,Loc10,461.62,154.517
251589,419240204,Loc10,461.81699999999995,153.292
251609,419274499,Loc10,461.781,152.299
251629,419307184,Loc10,461.746,151.58700000000002
251649,419340619,Loc10,461.72,150.869
251669,419373976,Loc10,461.87800000000004,150.04
251689,419407995,Loc10,461.93699999999995,149.298
251709,419440487,Loc10,462.41900000000004,148.582
251729,419473796,Loc10,462.784,147.608
251749,419507318,Loc10,463.213,146.707
251769,419540538,Loc10,463.61300000000006,146.059
251789,419573494,Loc10,463.87300000000005,145.211
251809,419607593,Loc10,464.264,143.929
251829,419640085,Loc10,464.849,143.03799999999998
251849,419673729,Loc10,465.283,142.563
251869,419706810,Loc10,465.86,141.766
251889,419740311,Loc10,466.284,141.16299999999998
251909,419773970,Loc10,466.67900000000003,140.79
251929,419806828,Loc10,467.041,140.194
251949,419840230,Loc10,467.861,139.644
251969,419873665,Loc10,468.61199999999997,139.234
251989,419907283,Loc10,469.21,138.35399999999998
252009,419940643,Loc10,469.624,137.738
252029,419974065,Loc10,470.04400000000004,137.254
252049,420007383,Loc10,470.204,136.99200000000002
252069,420040207,Loc10,470.3,136.888
252089,420074344,Loc10,470.475,136.72799999999998
252109,420106764,Loc10,470.528,136.745
252129,420140166,Loc10,470.658,136.627
252149,420174384,Loc10,470.67699999999996,136.634
252169,420206757,Loc10,470.712,136.606
252189,420240217,Loc10,470.736,136.64600000000002
252209,420273817,Loc10,470.745,136.64
252229,420307278,Loc10,470.81699999999995,136.61700000000002
252249,420340126,Loc10,470.833,136.58700000000002
252269,420373899,Loc10,470.85900000000004,136.547
252289,420406846,Loc10,470.89099999999996,136.642
252309,420441109,Loc10,470.92400000000004,136.667
252329,420473447,Loc10,470.991,136.607
252349,420507325,Loc10,471.06800000000004,136.649
252369,420540178,Loc10,471.04699999999997,136.741
252389,420573920,Loc10,471.05300000000005,136.796
252409,420606921,Loc10,471.156,136.785
252429,420640224,Loc10,471.298,136.798
252449,420674351,Loc10,471.374,136.87
252469,420707643,Loc10,471.35699999999997,136.845
252489,420740972,Loc10,471.311,136.875
252509,420774157,Loc10,471.45300000000003,136.576
252529,420806794,Loc10,471.69,136.037
252549,420840174,Loc10,472.07800000000003,135.398
252569,420874382,Loc10,472.551,134.746
252589,420907321,Loc10,473.129,133.836
252609,420940672,Loc10,473.6,133.095
252629,420973952,Loc10,474.131,132.328
252649,421007224,Loc10,474.588,131.722
252669,421040178,Loc10,475.08,131.173
252689,421073939,Loc10,475.67400000000004,130.735
252709,421107214,Loc10,476.14,130.204
252729,421140373,Loc10,476.75800000000004,129.651
252749,421173752,Loc10,477.07,129.394
252769,421206853,Loc10,477.485,129.162
252789,421240851,Loc10,477.82199999999995,128.984
252809,421274058,Loc10,478.04,128.97299999999998
252829,421307240,Loc10,478.37699999999995,128.9
252849,421340215,Loc10,478.57099999999997,128.75
252869,421373805,Loc10,479.417,127.98
252889,421407671,Loc10,480.355,127.196
252909,421440595,Loc10,481.345,126.441
252929,421474059,Loc10,482.285,125.65899999999999
252949,421506854,Loc10,482.87800000000004,125.156
252969,421540958,Loc10,483.68800000000005,124.62700000000001
252989,421573886,Loc10,484.42699999999996,124.17200000000001
253009,421607083,Loc10,485.241,123.756
253029,421640182,Loc10,486.154,123.31700000000001
253049,421673856,Loc10,486.745,123.145
253069,421706929,Loc10,487.658,122.72200000000001
253089,421741037,Loc10,488.407,122.484
253109,421774022,Loc10,488.911,122.427
253129,421806917,Loc10,489.538,122.531
253149,421840186,Loc10,490.267,122.38799999999999
253169,421873586,Loc10,490.66,122.32799999999999
253189,421907392,Loc10,491.037,122.258
253209,421940579,Loc10,491.406,122.23100000000001
253229,421973591,Loc10,491.718,122.23100000000001
253249,422007087,Loc10,491.88800000000003,122.38
253269,422040623,Loc10,492.069,122.40299999999999
253289,422073701,Loc10,492.11,122.491
253309,422107069,Loc10,492.205,122.561
253329,422140889,Loc10,492.125,122.619
253349,422173597,Loc10,492.163,122.65100000000001
253369,422206857,Loc10,492.17400000000004,122.726
253389,422240430,Loc10,492.219,122.723
253409,422274351,Loc10,492.384,122.743
253429,422306799,Loc10,492.452,122.775
253449,422340108,Loc10,492.505,122.822
253469,422373791,Loc10,492.57800000000003,122.87799999999999
253489,422407048,Loc10,492.535,122.884
253509,422440184,Loc10,492.58099999999996,122.925
253529,422473578,Loc10,492.593,123.0
253549,422507363,Loc10,492.755,123.04799999999999
253569,422540190,Loc10,492.849,123.009
253589,422573900,Loc10,493.23699999999997,122.932
253609,422606904,Loc10,494.38,122.461
253629,422640382,Loc10,495.314,122.155
253649,422673599,Loc10,496.23400000000004,121.861
253669,422707241,Loc10,497.15,121.49799999999999
253689,422741092,Loc10,497.973,121.296
253709,422774192,Loc10,499.01099999999997,120.87100000000001
253729,422806894,Loc10,500.026,120.59
253749,422840614,Loc10,500.99800000000005,120.38
253769,422873800,Loc10,502.14300000000003,120.15799999999999
253789,422906955,Loc10,502.934,120.18700000000001
253809,422940783,Loc10,503.75199999999995,120.294
253829,422973634,Loc10,504.709,120.51899999999999
253849,423007622,Loc10,505.63599999999997,120.661
253869,423040466,Loc10,506.30699999999996,120.881
253889,423073824,Loc10,506.999,121.054
253909,423107094,Loc10,507.725,121.223
253929,423140217,Loc10,508.19,121.33
253949,423173564,Loc10,508.836,121.499
253969,423207329,Loc10,509.806,121.611
253989,423240217,Loc10,510.764,121.9
254009,423274048,Loc10,511.51199999999994,122.09700000000001
254029,423307619,Loc10,512.439,122.37
254049,423340504,Loc10,513.158,122.664
254069,423373516,Loc10,514.195,122.926
254089,423407214,Loc10,515.185,123.29799999999999
254109,423441331,Loc10,516.033,123.652
254129,423473485,Loc10,516.932,124.116
254149,423507285,Loc10,517.815,124.508
254169,423540498,Loc10,518.3009999999999,124.79799999999999
254189,423573606,Loc10,518.955,125.08
254209,423607460,Loc10,519.619,125.561
254229,423640516,Loc10,520.155,125.965
254249,423673510,Loc10,520.641,126.351
254269,423707300,Loc10,521.41,126.87799999999999
254289,423740232,Loc10,521.83,127.195
254309,423773772,Loc10,522.437,127.62799999999999
254329,423806955,Loc10,523.4169999999999,128.256
254349,423840237,Loc10,524.531,128.898
254369,423873948,Loc10,525.606,129.517
254389,423907484,Loc10,526.279,129.855
254409,423940243,Loc10,527.215,130.418
254429,423973865,Loc10,528.48,130.799
254449,424007571,Loc10,529.212,131.153
254469,424040221,Loc10,530.29,131.468
254489,424073626,Loc10,530.961,132.095
254509,424107309,Loc10,531.786,132.696
254529,424140239,Loc10,532.43,133.398
254549,424173870,Loc10,533.345,134.17
254569,424207804,Loc10,533.778,134.83700000000002
254589,424240288,Loc10,534.131,135.265
254609,424274151,Loc10,534.629,136.037
254629,424307027,Loc10,535.135,136.51
254649,424341066,Loc10,535.484,136.936
254669,424373569,Loc10,535.726,137.428
254689,424407247,Loc10,536.105,137.97899999999998
254709,424441094,Loc10,536.43,138.572
254729,424474105,Loc10,536.628,139.567
254749,424507329,Loc10,537.322,140.575
254769,424540289,Loc10,537.7719999999999,141.385
254789,424574034,Loc10,538.2130000000001,142.531
254809,424607054,Loc10,538.8530000000001,143.285
254829,424640291,Loc10,539.154,143.925
254849,424674040,Loc10,539.646,144.52700000000002
254869,424707256,Loc10,539.63,145.07
254889,424740173,Loc10,539.745,145.579
254909,424773592,Loc10,540.281,146.38
254929,424807426,Loc10,540.529,147.439
254949,424840236,Loc10,541.0269999999999,147.959
254969,424873633,Loc10,541.538,149.02100000000002
254989,424907371,Loc10,541.799,150.003
255009,424940228,Loc10,542.25,150.884
255029,424973988,Loc10,542.768,152.053
255049,425007749,Loc10,543.191,152.844
255069,425040719,Loc10,542.898,153.523
255089,425074308,Loc10,542.514,154.713
255109,425107165,Loc10,542.4019999999999,155.595
255129,425140660,Loc10,542.467,156.144
255149,425173626,Loc10,542.491,157.244
255169,425206979,Loc10,542.504,157.88
255189,425240292,Loc10,542.488,158.624
255209,425273796,Loc10,542.649,159.911
255229,425306860,Loc10,542.7090000000001,160.865
255249,425340249,Loc10,543.0790000000001,161.89
255269,425373790,Loc10,543.604,163.171
255289,425407689,Loc10,543.695,163.94099999999997
255309,425440248,Loc10,543.695,164.575
255329,425473987,Loc10,543.654,165.101
255349,425507220,Loc10,543.663,165.40099999999998
255369,425540250,Loc10,543.524,165.46400000000003
255389,425573974,Loc10,543.339,165.328
255409,425607464,Loc10,543.664,165.487
255429,425640553,Loc10,544.033,165.767
255449,425674122,Loc10,544.078,165.87900000000002
255469,425707193,Loc10,544.221,165.951
255489,425741163,Loc10,544.4069999999999,166.10299999999998
255509,425774124,Loc10,544.5169999999999,166.185
255529,425806982,Loc10,544.363,166.12900000000002
255549,425840283,Loc10,544.47,166.275
255569,425873639,Loc10,544.547,166.266
255589,425907133,Loc10,544.615,166.33599999999998
255609,425940265,Loc10,544.411,166.278
255629,425974715,Loc10,544.432,166.238
255649,426006933,Loc10,544.376,166.40099999999998
255669,426040261,Loc10,544.401,166.41299999999998
255689,426074103,Loc10,544.3009999999999,166.3
255709,426106922,Loc10,544.3530000000001,166.40099999999998
255729,426140360,Loc10,544.317,166.304
255749,426174048,Loc10,544.341,166.27599999999998
255769,426207049,Loc10,544.297,166.437
255789,426240318,Loc10,544.192,166.345
255809,426273699,Loc10,544.196,166.285
255829,426307420,Loc10,544.3530000000001,166.389
255849,426340270,Loc10,544.221,166.36599999999999
255869,426374433,Loc10,544.229,166.389
255889,426407392,Loc10,544.337,166.44400000000002
255909,426440276,Loc10,544.297,166.40200000000002
255929,426473998,Loc10,544.384,166.361
255949,426507229,Loc10,544.313,166.328
255969,426540290,Loc10,544.242,166.39700000000002
255989,426573657,Loc10,544.097,166.329
256009,426607401,Loc10,544.388,166.418
256029,426641022,Loc10,544.3580000000001,166.326
256049,426673989,Loc10,544.3,166.421
256069,426707038,Loc10,544.246,166.301
256089,426741009,Loc10,544.18,166.34
256109,426774208,Loc10,544.3330000000001,166.4
256129,426806942,Loc10,544.249,166.308
256149,426840269,Loc10,544.12,166.209
256169,426874020,Loc10,544.261,166.377
256189,426908291,Loc10,544.3,166.389
256209,426940825,Loc10,544.226,166.21599999999998
256229,426974447,Loc10,544.154,166.24599999999998
256249,427007319,Loc10,544.254,166.322
256269,427040238,Loc10,544.229,166.326
256289,427073616,Loc10,544.27,166.378
256309,427107355,Loc10,544.288,166.31599999999997
256329,427140989,Loc10,544.21,166.31799999999998
256349,427173713,Loc10,543.785,166.385
256369,427207402,Loc10,543.599,166.25
256389,427240659,Loc10,543.529,166.49099999999999
256409,427274052,Loc10,543.2869999999999,167.59900000000002
256429,427307381,Loc10,543.224,168.294
256449,427340720,Loc10,542.991,169.44799999999998
256469,427373606,Loc10,542.868,170.548
256489,427407045,Loc10,542.615,171.43099999999998
256509,427440959,Loc10,542.363,172.705
256529,427474260,Loc10,542.044,173.826
256549,427507364,Loc10,541.816,174.67700000000002
256569,427541016,Loc10,541.433,176.166
256589,427573940,Loc10,541.025,177.292
256609,427607465,Loc10,540.622,178.525
256629,427640265,Loc10,540.141,179.753
256649,427674425,Loc10,539.758,180.827
256669,427706892,Loc10,539.264,182.005
256689,427740304,Loc10,538.706,183.331
256709,427773793,Loc10,538.127,184.533
256729,427807223,Loc10,537.73,185.395
256749,427840347,Loc10,537.19,186.454
256769,427874160,Loc10,536.783,187.218
256789,427907025,Loc10,536.21,188.21900000000002
256809,427940401,Loc10,535.488,189.753
256829,427974252,Loc10,534.573,191.271
256849,428007217,Loc10,532.339,194.923
256869,428040370,Loc10,531.831,195.46599999999998
256889,428073943,Loc10,531.165,196.149
256909,428107018,Loc10,530.363,196.882
256929,428140674,Loc10,529.894,197.208
256949,428174544,Loc10,529.38,197.482
256969,428207034,Loc10,528.635,197.993
256989,428241219,Loc10,527.8,198.458
257009,428274144,Loc10,527.047,199.015
257029,428307211,Loc10,525.883,199.713
257049,428340396,Loc10,525.019,200.185
257069,428374082,Loc10,523.585,201.083
257089,428407313,Loc10,522.378,201.873
257109,428440881,Loc10,520.886,202.894
257129,428473949,Loc10,519.8,203.72299999999998
257149,428507575,Loc10,518.856,204.196
257169,428540935,Loc10,517.658,204.567
257189,428573985,Loc10,516.432,204.895
257209,428607543,Loc10,514.913,205.207
257229,428640345,Loc10,513.77,205.282
257249,428674112,Loc10,512.3240000000001,205.41299999999998
257269,428707694,Loc10,510.827,205.592
257289,428740657,Loc10,508.785,205.96099999999998
257309,428774338,Loc10,507.43,206.25400000000002
257329,428807455,Loc10,505.82599999999996,206.68200000000002
257349,428840732,Loc10,504.79699999999997,206.765
257369,428873951,Loc10,503.773,206.963
257389,428906993,Loc10,502.961,207.093
257409,428940387,Loc10,502.14300000000003,206.99400000000003
257429,428974106,Loc10,501.796,206.77900000000002
257449,429007212,Loc10,500.792,206.30200000000002
257469,429040743,Loc10,499.875,205.854
257489,429073703,Loc10,499.51300000000003,205.676
257509,429107266,Loc10,499.259,205.67
257529,429140365,Loc10,498.99199999999996,205.767
257549,429173980,Loc10,498.76599999999996,205.985
257569,429207395,Loc10,498.30699999999996,205.96
257589,429240367,Loc10,497.911,205.857
257609,429273943,Loc10,497.401,205.55
257629,429307367,Loc10,497.05400000000003,205.426
257649,429340303,Loc10,496.68,205.322
257669,429373769,Loc10,496.35900000000004,205.22400000000002
257689,429407515,Loc10,496.077,205.028
257709,429440420,Loc10,495.94199999999995,204.908
257729,429473653,Loc10,495.772,204.78400000000002
257749,429507210,Loc10,495.44699999999995,204.58900000000003
257769,429541036,Loc10,495.31,204.52900000000002
257789,429573714,Loc10,495.191,204.58
257809,429607504,Loc10,495.026,204.593
257829,429640340,Loc10,494.908,204.468
257849,429673729,Loc10,494.839,204.458
